Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
2023,54728,Texas General Land Office,D,Bundled,O,TX,Retail Power Marketer,ERCO,.,.,.,199151,2790881,429,.,.,.,11937,158405,2,211088,2949286,431
2023,54820,Direct Energy Services,B,Energy,O,CT,Retail Power Marketer,ISNE,63688.3,485845,55377,13755.6,100309,5233,0,0,0,0,0,0,77443.9,586154,60610
2023,54820,Direct Energy Services,B,Energy,O,DC,Retail Power Marketer,PJM,1008.4,7812,564,31.5,238,161,0,0,0,0,0,0,1039.9,8050,725
2023,54820,Direct Energy Services,B,Energy,O,DE,Retail Power Marketer,PJM,4563.7,38317,3701,632.5,5750,391,0,0,0,0,0,0,5196.2,44067,4092
2023,54820,Direct Energy Services,B,Energy,O,IL,Retail Power Marketer,MISO,42778.8,329744,42124,12118,120256,7955,0,0,0,0,0,0,54896.8,450000,50079
2023,54820,Direct Energy Services,B,Energy,O,MA,Retail Power Marketer,ISNE,334277.7,2200080,284937,7776.6,50780,3740,0,0,0,0,0,0,342054.3,2250860,288677
2023,54820,Direct Energy Services,B,Energy,O,MD,Retail Power Marketer,PJM,26306.3,200690,19562,7465.3,63888,3611,0,0,0,0,0,0,33771.6,264578,23173
2023,54820,Direct Energy Services,B,Energy,O,NH,Retail Power Marketer,ISNE,71281.9,520850,64943,5481.1,40703,2536,0,0,0,0,0,0,76763,561553,67479
2023,54820,Direct Energy Services,B,Energy,O,NJ,Retail Power Marketer,PJM,20704.6,148048,20189,14341.2,100933,7054,0,0,0,0,0,0,35045.8,248981,27243
2023,54820,Direct Energy Services,B,Energy,O,NY,Retail Power Marketer,NYIS,54172.9,395608,60476,18587.9,136488,9884,0,0,0,0,0,0,72760.8,532096,70360
2023,54820,Direct Energy Services,B,Energy,O,OH,Retail Power Marketer,PJM,51514,611394,70604,7572.9,90000,5448,0,0,0,0,0,0,59086.9,701394,76052
2023,54820,Direct Energy Services,B,Energy,O,PA,Retail Power Marketer,NYIS,731.6,5739,776,735.2,6999,246,0,0,0,0,0,0,1466.8,12738,1022
2023,54820,Direct Energy Services,B,Energy,O,PA,Retail Power Marketer,PJM,84498.7,807164,70297,13013.9,119697,7325,0,0,0,0,0,0,97512.6,926861,77622
2023,54820,Direct Energy Services,B,Energy,O,RI,Retail Power Marketer,ISNE,2010.6,16323,2348,210.8,1758,198,0,0,0,0,0,0,2221.4,18081,2546
2023,54820,Direct Energy Services,D,Bundled,O,TX,Retail Power Marketer,ERCO,566184,3869578,281047,36652.9,250719,18882,0,0,0,0,0,0,602836.9,4120297,299929
2023,54862,Champion Energy Services,B,Energy,O,CT,Retail Power Marketer,ISNE,0,0,0,7059,77789,65,0,0,0,0,0,0,7059,77789,65
2023,54862,Champion Energy Services,B,Energy,O,DC,Retail Power Marketer,PJM,0,0,0,2484,25485,9,0,0,0,0,0,0,2484,25485,9
2023,54862,Champion Energy Services,B,Energy,O,DE,Retail Power Marketer,PJM,0,0,0,1936,26899,8,0,0,0,0,0,0,1936,26899,8
2023,54862,Champion Energy Services,B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0,17892,375170,269,0,0,0,0,0,0,17892,375170,269
2023,54862,Champion Energy Services,B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0,19786,181268,560,0,0,0,0,0,0,19786,181268,560
2023,54862,Champion Energy Services,B,Energy,O,MD,Retail Power Marketer,PJM,0,0,0,10118,163351,999,0,0,0,0,0,0,10118,163351,999
2023,54862,Champion Energy Services,B,Energy,O,ME,Retail Power Marketer,ISNE,0,0,0,4871,48904,115,0,0,0,0,0,0,4871,48904,115
2023,54862,Champion Energy Services,B,Energy,O,NH,Retail Power Marketer,ISNE,0,0,0,2896,27597,149,0,0,0,0,0,0,2896,27597,149
2023,54862,Champion Energy Services,B,Energy,O,NJ,Retail Power Marketer,PJM,0,0,0,37322,438388,1378,0,0,0,0,0,0,37322,438388,1378
2023,54862,Champion Energy Services,B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0,43388,593203,280,0,0,0,0,0,0,43388,593203,280
2023,54862,Champion Energy Services,B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0,45213,862577,2635,0,0,0,0,0,0,45213,862577,2635
2023,54862,Champion Energy Services,B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0,53772,911380,2072,0,0,0,0,0,0,53772,911380,2072
2023,54862,Champion Energy Services,B,Energy,O,RI,Retail Power Marketer,ISNE,0,0,0,2533,30685,29,0,0,0,0,0,0,2533,30685,29
2023,54862,Champion Energy Services,D,Bundled,O,TX,Retail Power Marketer,ERCO,252000,2574877,169593,36411,791938,3467,0,0,0,0,0,0,288411,3366815,173060
2023,54872,"Accent Energy Holdings, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,8733,54785,3725,2203,17118,511,0,0,0,0,0,0,10936,71903,4236
2023,54873,Freedom Energy,B,Energy,O,ME,Retail Power Marketer,ISNE,0,0,0,0,0,0,713,16903,4,0,0,0,713,16903,4
2023,54873,Freedom Energy,B,Energy,O,NH,Retail Power Marketer,ISNE,0,0,0,0,0,0,2329,55722,7,0,0,0,2329,55722,7
2023,54873,Freedom Energy,B,Energy,O,RI,Retail Power Marketer,ISNE,0,0,0,0,0,0,113,3175,1,0,0,0,113,3175,1
2023,54893,NOCO Electric,B,Energy,O,NY,Retail Power Marketer,NYIS,5857.5,86564,6680,36258.5,502933,6274,0,0,0,0,0,0,42116,589497,12954
2023,54913,NSTAR Electric Company,A,Bundled,O,MA,Investor Owned,ISNE,696577,2348399,409760,310147,1144679,53555,23411,69980,631,0,0,0,1030135,3563058,463946
2023,54913,NSTAR Electric Company,C,Delivery,O,MA,Investor Owned,ISNE,966483,5301326,873884,926242,12003462,176273,99730,1438324,1549,3450,278690,1,1995905,19021802,1051707
2023,55722,AEP Energy,B,Energy,O,DC,Retail Power Marketer,PJM,0,0,0,1720,17015,125,0,0,0,0,0,0,1720,17015,125
2023,55722,AEP Energy,B,Energy,O,DE,Retail Power Marketer,PJM,0,0,0,3699,58504,293,0,0,0,0,0,0,3699,58504,293
2023,55722,AEP Energy,B,Energy,O,IL,Retail Power Marketer,PJM,12740.2,196995,19901,392840.5,4717775,21638,0,0,0,0,0,0,405580.7,4914770,41539
2023,55722,AEP Energy,B,Energy,O,MD,Retail Power Marketer,PJM,2046.9,19951,1456,70374.8,838704,1186,0,0,0,0,0,0,72421.7,858655,2642
2023,55722,AEP Energy,B,Energy,O,NJ,Retail Power Marketer,PJM,60.5,481,39,47612.1,514164,1943,0,0,0,0,0,0,47672.6,514645,1982
2023,55722,AEP Energy,B,Energy,O,OH,Retail Power Marketer,PJM,247009.5,3193910,353297,454684.4,9830874,53498,0,0,0,0,0,0,701693.9,13024784,406795
2023,55722,AEP Energy,B,Energy,O,PA,Retail Power Marketer,PJM,57109.5,563202,48972,166343.5,2756480,7555,0,0,0,0,0,0,223453,3319682,56527
2023,55787,City of Moreno Valley - (CA),A,Bundled,O,CA,Municipal,CISO,16762.5,45903,6946,37571.5,164044,1001,3007.8,13819,8,.,.,.,57341.8,223766,7955
2023,55815,"IDT Energy, Inc.",B,Energy,O,DC,Retail Power Marketer,PJM,1567.5,9613,1073,386.8,3053,52,0,0,0,0,0,0,1954.3,12666,1125
2023,55815,"IDT Energy, Inc.",B,Energy,O,IL,Retail Power Marketer,PJM,3330.1,18033,3423,831.4,6906,266,0,0,0,0,0,0,4161.5,24939,3689
2023,55815,"IDT Energy, Inc.",B,Energy,O,MD,Retail Power Marketer,PJM,7249.6,41310,5681,753.9,7374,135,0,0,0,0,0,0,8003.5,48684,5816
2023,55815,"IDT Energy, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,4984.5,26205,3981,1766.3,14009,290,0,0,0,0,0,0,6750.8,40214,4271
2023,55815,"IDT Energy, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,19052.3,98225,19705,26306.5,182790,3499,0,0,0,0,0,0,45358.8,281015,23204
2023,55815,"IDT Energy, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,3728.7,26907,3721,88.1,817,33,0,0,0,0,0,0,3816.8,27724,3754
2023,55815,"IDT Energy, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,12045.1,66706,8492,1644.6,11849,670,0,0,0,0,0,0,13689.7,78555,9162
2023,55874,"Energy Services Providers, Inc",B,Energy,O,DC,Retail Power Marketer,PJM,208,1165,197,147,1487,24,0,0,0,0,0,0,355,2652,221
2023,55874,"Energy Services Providers, Inc",B,Energy,O,IL,Retail Power Marketer,MISO,28332.5,186017,25488,1742.8,16699,634,0,0,0,0,0,0,30075.3,202716,26122
2023,55874,"Energy Services Providers, Inc",B,Energy,O,MA,Retail Power Marketer,ISNE,849.8,4194,4825,760.7,4579,1601,0,0,0,0,0,0,1610.5,8773,6426
2023,55874,"Energy Services Providers, Inc",B,Energy,O,MD,Retail Power Marketer,PJM,8922.2,56616,6220,2315.3,14412,208,0,0,0,0,0,0,11237.5,71028,6428
2023,55874,"Energy Services Providers, Inc",B,Energy,O,NJ,Retail Power Marketer,PJM,1995.1,12015,2236,7610.6,54065,822,0,0,0,0,0,0,9605.7,66080,3058
2023,55874,"Energy Services Providers, Inc",B,Energy,O,NY,Retail Power Marketer,NYIS,10655.4,65243,10503,9303,62362,2683,0,0,0,0,0,0,19958.4,127605,13186
2023,55874,"Energy Services Providers, Inc",B,Energy,O,OH,Retail Power Marketer,PJM,6486.5,59457,7878,319.3,3889,293,0,0,0,0,0,0,6805.8,63346,8171
2023,55874,"Energy Services Providers, Inc",B,Energy,O,PA,Retail Power Marketer,PJM,16613.3,110399,16039,5553.5,54953,2391,0,0,0,0,0,0,22166.8,165352,18430
2023,55878,Hudson Energy Services,B,Energy,O,IL,Retail Power Marketer,PJM,0,0,0,28145.4,400984,2871,0,0,0,0,0,0,28145.4,400984,2871
2023,55878,Hudson Energy Services,B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0,1921.4,29443,366,0,0,0,0,0,0,1921.4,29443,366
2023,55878,Hudson Energy Services,B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0,65101.3,506055,6965,0,0,0,0,0,0,65101.3,506055,6965
2023,55878,Hudson Energy Services,B,Energy,O,MD,Retail Power Marketer,PJM,0,0,0,8766.1,90519,1033,0,0,0,0,0,0,8766.1,90519,1033
2023,55878,Hudson Energy Services,B,Energy,O,NJ,Retail Power Marketer,PJM,0,0,0,41341.8,391063,4147,0,0,0,0,0,0,41341.8,391063,4147
2023,55878,Hudson Energy Services,B,Energy,O,NY,Retail Power Marketer,NYIS,46.1,338,44,66623.7,592092,5876,0,0,0,0,0,0,66669.8,592430,5920
2023,55878,Hudson Energy Services,B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0,18653.7,278915,3732,0,0,0,0,0,0,18653.7,278915,3732
2023,55878,Hudson Energy Services,B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0,31402.3,398419,4090,0,0,0,0,0,0,31402.3,398419,4090
2023,55878,Hudson Energy Services,D,Bundled,O,TX,Retail Power Marketer,ERCO,7773.1,69515,4418,293037.7,3004805,37790,0,0,0,0,0,0,300810.8,3074320,42208
2023,55937,Entergy Texas Inc.,A,Bundled,O,TX,Investor Owned,MISO,893549.7,6785117,445292,486124.9,5071698,54940,562010.6,9307669,6102,.,.,.,1941685.2,21164484,506334
2023,55959,Roughrider Electric Cooperativ,A,Bundled,O,ND,Cooperative,SWPP,16797,165185,11065,38270,336879,3885,21924,257626,76,0,0,0,76991,759690,15026
2023,55982,Heart of Texas Electric Coop,A,Bundled,O,TX,Cooperative,ERCO,44251.8,354719,18478,11806.8,91185,5716,10940.4,123867,77,.,.,.,66999,569771,24271
2023,56146,"Black Hills Colorado Electric, LLC",A,Bundled,O,CO,Investor Owned,PSCO,104930,602501,88786,106379,854797,12259,37067,341357,55,0,0,0,248376,1798655,101100
2023,56196,Just Energy New York Corp.,B,Energy,O,NY,Retail Power Marketer,NYIS,6736.7,71494,10530,178,1827,147,0,0,0,0,0,0,6914.7,73321,10677
2023,56212,"Ambit Energy Holdings, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,308.4,2446,301,323.9,2151,46,0,0,0,0,0,0,632.3,4597,347
2023,56212,"Ambit Energy Holdings, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,427.7,3816,349,66.6,569,31,0,0,0,0,0,0,494.3,4385,380
2023,56212,"Ambit Energy Holdings, LLC",B,Energy,O,IL,Retail Power Marketer,MISO,34628.2,262531,30459,16158.7,120150,5958,0,0,0,0,0,0,50786.9,382681,36417
2023,56212,"Ambit Energy Holdings, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,11426.6,53182,7840,6330.7,29416,1424,0,0,0,0,0,0,17757.3,82598,9264
2023,56212,"Ambit Energy Holdings, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,9859.5,74386,6549,2070.5,15104,575,0,0,0,0,0,0,11930,89490,7124
2023,56212,"Ambit Energy Holdings, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,5188.2,30046,4202,1310.3,7723,433,0,0,0,0,0,0,6498.5,37769,4635
2023,56212,"Ambit Energy Holdings, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,3035.3,15221,2127,1274.2,8034,497,0,0,0,0,0,0,4309.5,23255,2624
2023,56212,"Ambit Energy Holdings, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,9778,74765,7697,4727.7,34311,1464,0,0,0,0,0,0,14505.7,109076,9161
2023,56212,"Ambit Energy Holdings, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,2152.8,20031,1963,624.4,6325,328,0,0,0,0,0,0,2777.2,26356,2291
2023,56212,"Ambit Energy Holdings, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,33757.9,259475,23367,8171.2,82424,4005,0,0,0,0,0,0,41929.1,341899,27372
2023,56212,"Ambit Energy Holdings, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,1388.5,6873,1001,728.6,4162,213,0,0,0,0,0,0,2117.1,11035,1214
2023,56212,"Ambit Energy Holdings, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,779396,4439013,364411,84993,486487,24511,0,0,0,0,0,0,864389,4925500,388922
2023,56220,Anthracite Power & Light,B,Energy,O,PA,Retail Power Marketer,PJM,876.4,8064,689,16231.3,225430,239,0,0,0,0,0,0,17107.7,233494,928
2023,56223,Macquarie Energy LLC,B,Energy,O,NV,Retail Power Marketer,NEVP,.,.,.,2810.1,52040,1,.,.,.,.,.,.,2810.1,52040,1
2023,56248,"Young Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,95511.8,498863,44251,0,0,0,0,0,0,0,0,0,95511.8,498863,44251
2023,56265,Energy Plus Holdings LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,41.4,505,40,90.7,1133,40,0,0,0,0,0,0,132.1,1638,80
2023,56265,Energy Plus Holdings LLC,B,Energy,O,IL,Retail Power Marketer,PJM,6462.6,46887,6624,669.7,4855,284,0,0,0,0,0,0,7132.3,51742,6908
2023,56265,Energy Plus Holdings LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,1714.5,8509,1331,176.7,881,56,0,0,0,0,0,0,1891.2,9390,1387
2023,56265,Energy Plus Holdings LLC,B,Energy,O,MD,Retail Power Marketer,PJM,3073.9,18152,1791,291.4,1721,107,0,0,0,0,0,0,3365.3,19873,1898
2023,56265,Energy Plus Holdings LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,5826.8,32426,4040,1162.5,6470,451,0,0,0,0,0,0,6989.3,38896,4491
2023,56265,Energy Plus Holdings LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,8037.4,45333,8481,2435.2,13736,1227,0,0,0,0,0,0,10472.6,59069,9708
2023,56265,Energy Plus Holdings LLC,B,Energy,O,OH,Retail Power Marketer,PJM,196.6,1690,184,5.4,46,2,0,0,0,0,0,0,202,1736,186
2023,56265,Energy Plus Holdings LLC,B,Energy,O,PA,Retail Power Marketer,PJM,28609.1,219604,20602,1496,11491,789,0,0,0,0,0,0,30105.1,231095,21391
2023,56279,"Spartan Renewable Energy, Inc",B,Energy,O,MI,Retail Power Marketer,MISO,0,0,0,0,0,0,11976.1,208186,3,0,0,0,11976.1,208186,3
2023,56286,"Frontier Utilities, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,946.9,6542,1025,0,0,0,0,0,0,0,0,0,946.9,6542,1025
2023,56286,"Frontier Utilities, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,1100.4,5745,620,0,0,0,0,0,0,0,0,0,1100.4,5745,620
2023,56286,"Frontier Utilities, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,891.4,6037,751,0,0,0,0,0,0,0,0,0,891.4,6037,751
2023,56286,"Frontier Utilities, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,31128.6,281032,23637,10.5,86,2,0,0,0,0,0,0,31139.1,281118,23639
2023,56286,"Frontier Utilities, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,292279.7,1718466,121152,7821.5,57925,345,0,0,0,0,0,0,300101.2,1776391,121497
2023,56379,"MC Squared Energy Services, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,79096,1025597,112289,33860,455437,12846,1582,21798,25,0,0,0,114538,1502832,125160
2023,56408,"UGI Energy Services, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,.,.,.,17.1,198,7,.,.,.,.,.,.,17.1,198,7
2023,56408,"UGI Energy Services, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,.,.,.,282.5,4247,22,863.3,13812,7,.,.,.,1145.8,18059,29
2023,56408,"UGI Energy Services, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,.,.,.,1960.4,23317,129,522.2,5656,23,.,.,.,2482.6,28973,152
2023,56408,"UGI Energy Services, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,.,.,.,3312,39401,371,508.3,6260,19,.,.,.,3820.3,45661,390
2023,56408,"UGI Energy Services, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,.,.,.,209.6,3722,69,65.6,962,3,.,.,.,275.2,4684,72
2023,56408,"UGI Energy Services, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,327.9,3818,481,54171.8,646622,2526,31121,427757,411,.,.,.,85620.7,1078197,3418
2023,56496,"UP Power Marketing, LLC",B,Energy,O,MI,Retail Power Marketer,MISO,0,0,0,0,0,0,1182.7,16497,1,0,0,0,1182.7,16497,1
2023,56501,"Palmco Power NJ, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,5217,20412,5244,2350,22740,173,0,0,0,0,0,0,7567,43152,5417
2023,56504,Major Energy Electric Services,B,Energy,O,CT,Retail Power Marketer,ISNE,5272,31217,3691,1502,9695,302,0,0,0,0,0,0,6774,40912,3993
2023,56504,Major Energy Electric Services,B,Energy,O,DC,Retail Power Marketer,PJM,517,3105,480,543,6362,15,0,0,0,0,0,0,1060,9467,495
2023,56504,Major Energy Electric Services,B,Energy,O,IL,Retail Power Marketer,PJM,626,3636,573,196,2090,36,0,0,0,0,0,0,822,5726,609
2023,56504,Major Energy Electric Services,B,Energy,O,MA,Retail Power Marketer,ISNE,6955,30774,5106,5400,37426,670,0,0,0,0,0,0,12355,68200,5776
2023,56504,Major Energy Electric Services,B,Energy,O,MD,Retail Power Marketer,PJM,4191,24730,2896,1945,20761,225,0,0,0,0,0,0,6136,45491,3121
2023,56504,Major Energy Electric Services,B,Energy,O,ME,Retail Power Marketer,ISNE,4260,26186,3498,211,1615,30,0,0,0,0,0,0,4471,27801,3528
2023,56504,Major Energy Electric Services,B,Energy,O,NY,Retail Power Marketer,NYIS,2682,23687,3240,5017,35174,775,0,0,0,0,0,0,7699,58861,4015
2023,56504,Major Energy Electric Services,B,Energy,O,OH,Retail Power Marketer,PJM,1505,13131,2122,153,2023,19,0,0,0,0,0,0,1658,15154,2141
2023,56521,"Devonshire Energy, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,0,0,0,478.4,8910,1,0,0,0,0,0,0,478.4,8910,1
2023,56521,"Devonshire Energy, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0,2677.4,54565,1,0,0,0,0,0,0,2677.4,54565,1
2023,56521,"Devonshire Energy, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,0,0,0,1240.9,25911,1,0,0,0,0,0,0,1240.9,25911,1
2023,56521,"Devonshire Energy, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,0,0,0,731.3,14783,1,0,0,0,0,0,0,731.3,14783,1
2023,56571,AP Holdings LLC,B,Energy,O,IL,Retail Power Marketer,PJM,0,0,0,574,7951,319,0,0,0,0,0,0,574,7951,319
2023,56571,AP Holdings LLC,B,Energy,O,MD,Retail Power Marketer,PJM,521,3511,342,4777,52299,583,0,0,0,0,0,0,5298,55810,925
2023,56571,AP Holdings LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,289,1541,265,10585,107439,1015,0,0,0,0,0,0,10874,108980,1280
2023,56571,AP Holdings LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0,1572,9483,61,0,0,0,0,0,0,1572,9483,61
2023,56571,AP Holdings LLC,B,Energy,O,OH,Retail Power Marketer,PJM,1864,15777,1742,9689,155726,2072,0,0,0,0,0,0,11553,171503,3814
2023,56571,AP Holdings LLC,B,Energy,O,PA,Retail Power Marketer,PJM,15584,143877,15377,20434,229250,3056,0,0,0,0,0,0,36018,373127,18433
2023,56571,AP Holdings LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,33972,388123,23340,96048,1458721,31471,0,0,0,0,0,0,130020,1846844,54811
2023,56573,"Palmco Power PA, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,5689,27858,4419,775,7464,176,0,0,0,0,0,0,6464,35322,4595
2023,56621,Yakama Power,A,Bundled,O,WA,Cooperative,BPAT,2828,37448,1890,3264.7,44784,406,911.3,13111,2,0,0,0,7004,95343,2298
2023,56692,Marin Clean Energy,B,Energy,O,CA,Community Choice Aggregator,CISO,417248.7,2795290,514764,369099.5,2588604,59713,0,0,0,0,0,0,786348.2,5383894,574477
2023,56697,Ameren Illinois Company,A,Bundled,O,IL,Investor Owned,MISO,1031640,6052859,614162,410477.2,2530353,76780,41958.9,582776,280,956,10373,1,1485032.1,9176361,691223
2023,56697,Ameren Illinois Company,C,Delivery,O,IL,Investor Owned,MISO,338594.5,4564445,445868,388476.6,9337172,78710,147919.3,10157465,667,212.7,4462,1,875203.1,24063544,525246
2023,56734,Smart Prepaid Electric,D,Bundled,O,TX,Retail Power Marketer,ERCO,193.9,1209,117,0,0,0,0,0,0,0,0,0,193.9,1209,117
2023,56737,"Stream Energy Pennsylvania, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,35698,244838,25212,5808,56874,1597,0,0,0,0,0,0,41506,301712,26809
2023,56876,"Stream Energy Maryland, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,5872,34585,3322,663,4627,189,0,0,0,0,0,0,6535,39212,3511
2023,57037,Reliant Energy Northeast LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,85,1068,112,238,3216,63,8722,128284,8,0,0,0,9045,132568,183
2023,57037,Reliant Energy Northeast LLC,B,Energy,O,DC,Retail Power Marketer,PJM,290,1818,238,80,488,13,211,3161,2,0,0,0,581,5467,253
2023,57037,Reliant Energy Northeast LLC,B,Energy,O,DE,Retail Power Marketer,PJM,3897,29423,3027,0,0,0,925,15288,8,0,0,0,4822,44711,3035
2023,57037,Reliant Energy Northeast LLC,B,Energy,O,IL,Retail Power Marketer,PJM,115690,903647,120210,92,883,61,3497,46254,37,0,0,0,119279,950784,120308
2023,57037,Reliant Energy Northeast LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,57515,263208,40126,3619,16342,985,7280,80230,10,0,0,0,68414,359780,41121
2023,57037,Reliant Energy Northeast LLC,B,Energy,O,MD,Retail Power Marketer,PJM,29566,186739,18212,552,3252,171,3697,55322,62,0,0,0,33815,245313,18445
2023,57037,Reliant Energy Northeast LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,15040,100965,11046,637,3853,122,6150,86689,14,0,0,0,21827,191507,11182
2023,57037,Reliant Energy Northeast LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,14805,105287,12767,0,0,0,10778,132614,14,0,0,0,25583,237901,12781
2023,57037,Reliant Energy Northeast LLC,B,Energy,O,OH,Retail Power Marketer,PJM,96979,935160,93413,148,1244,46,5377,122225,5,0,0,0,102504,1058629,93464
2023,57037,Reliant Energy Northeast LLC,B,Energy,O,PA,Retail Power Marketer,PJM,183879,1298608,137529,5591,38995,2739,17591,244036,77,0,0,0,207061,1581639,140345
2023,57074,"Stream Energy New Jersey, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,9204,51861,6392,3105,20838,780,0,0,0,0,0,0,12309,72699,7172
2023,57132,"US Retailers, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,742906.6,5397881,331712,355345.9,3251866,60457,0,0,0,0,0,0,1098252.5,8649747,392169
2023,57185,"Palmco Power MD, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,5135,20616,3271,107,917,23,0,0,0,0,0,0,5242,21533,3294
2023,57307,ENGIE Power & Gas LLC,B,Energy,O,IL,Retail Power Marketer,PJM,331.3,2372,427,749.7,12244,54,0,0,0,0,0,0,1081,14616,481
2023,57307,ENGIE Power & Gas LLC,B,Energy,O,MD,Retail Power Marketer,PJM,261.8,1106,141,428.7,4539,230,0,0,0,0,0,0,690.5,5645,371
2023,57307,ENGIE Power & Gas LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,887.7,5170,521,13313.6,120611,575,0,0,0,0,0,0,14201.3,125781,1096
2023,57307,ENGIE Power & Gas LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,5,25,2,38257.4,479376,3509,0,0,0,0,0,0,38262.4,479401,3511
2023,57307,ENGIE Power & Gas LLC,B,Energy,O,OH,Retail Power Marketer,PJM,136.6,1120,173,190.4,3334,23,0,0,0,0,0,0,327,4454,196
2023,57307,ENGIE Power & Gas LLC,B,Energy,O,PA,Retail Power Marketer,PJM,276.9,1557,209,693.6,8395,111,0,0,0,0,0,0,970.5,9952,320
2023,57313,Tesla Inc.,A,Bundled,O,AZ,Behind the Meter,AZPS,34910,269725,24452,2723.4,40700,368,0,0,0,0,0,0,37633.4,310425,24820
2023,57313,Tesla Inc.,A,Bundled,O,AZ,Behind the Meter,SRP,8723.4,79560,6754,2126,26737,47,0,0,0,0,0,0,10849.4,106297,6801
